<<<<<<< HEAD
RoomID,Name,DateIn,DateOut
30,Meeting Room A405,2017-02-11,2017-02-15
31,Meeting Room A406,2017-02-11,2017-02-15
32,Meeting Room A407,2017-02-11,2017-02-15
33,Meeting Room A408,2017-02-11,2017-02-15
34,Meeting Room A409,2017-02-11,2017-02-15
35,Meeting Room A410,2017-02-11,2017-02-15
36,Meeting Room A411,2017-02-11,2017-02-15
37,Meeting Room A412,2017-02-11,2017-02-15
102,Thomas Murphy Ballroom 1,2017-02-11,2017-02-15
103,Thomas Murphy Ballroom 2,2017-02-11,2017-02-15
104,Thomas Murphy Ballroom 3,2017-02-11,2017-02-15
105,Thomas Murphy Ballroom 4,2017-02-11,2017-02-15
66,Meeting Room B301,2017-01-15,2017-08-20
67,Meeting Room B302,2017-01-15,2017-08-20
68,Meeting Room B303,2017-01-15,2017-08-20
69,Meeting Room B304,2017-01-15,2017-08-20
70,Meeting Room B305,2017-01-15,2017-08-20
71,Meeting Room B306,2017-01-15,2017-08-20
72,Meeting Room B307,2017-01-15,2017-08-20
129,Meeting Room C206,2017-01-15,2017-08-20
130,Meeting Room C207,2017-01-15,2017-08-20
131,Meeting Room C208,2017-01-15,2017-08-20
132,Meeting Room C209,2017-01-15,2017-08-20
133,Meeting Room C210,2017-01-15,2017-08-20
134,Meeting Room C211,2017-01-15,2017-08-20
135,Meeting Room C212,2017-01-15,2017-08-20
136,Meeting Room C213,2017-01-15,2017-08-20
23,Building A Registration Hall,2017-02-14,2017-02-20
87,Building B Registration Hall,2017-02-14,2017-02-20
108,Exhibit Hall C3,2017-02-14,2017-02-20
0,Exhibit Hall A1,2017-02-14,2017-02-20
1,Exhibit Hall A2,2017-02-14,2017-02-20
2,Exhibit Hall A3,2017-02-14,2017-02-20
40,Exhibit Hall B1,2017-02-14,2017-02-20
41,Exhibit Hall B2,2017-02-14,2017-02-20
42,Exhibit Hall B3,2017-02-14,2017-02-20
43,Exhibit Hall B4,2017-02-14,2017-02-20
44,Exhibit Hall B5,2017-02-14,2017-02-20
106,Exhibit Hall C1,2017-02-14,2017-02-20
107,Exhibit Hall C2,2017-02-14,2017-02-20
6,Meeting Room A301,2017-02-14,2017-02-20
7,Meeting Room A302,2017-02-14,2017-02-20
8,Meeting Room A303,2017-02-14,2017-02-20
9,Meeting Room A304,2017-02-14,2017-02-20
10,Meeting Room A305,2017-02-14,2017-02-20
11,Meeting Room A306,2017-02-14,2017-02-20
12,Meeting Room A307,2017-02-14,2017-02-20
13,Meeting Room A308a,2017-02-14,2017-02-20
14,Meeting Room A308b,2017-02-14,2017-02-20
15,Meeting Room A309,2017-02-14,2017-02-20
16,Meeting Room A310,2017-02-14,2017-02-20
17,Meeting Room A311,2017-02-14,2017-02-20
18,Meeting Room A312,2017-02-14,2017-02-20
19,Meeting Room A313,2017-02-14,2017-02-20
20,Meeting Room A314,2017-02-14,2017-02-20
21,Meeting Room A315,2017-02-14,2017-02-20
22,Meeting Room A316,2017-02-14,2017-02-20
26,Meeting Room A401,2017-02-14,2017-02-20
27,Meeting Room A402,2017-02-14,2017-02-20
28,Meeting Room A403,2017-02-14,2017-02-20
29,Meeting Room A404,2017-02-14,2017-02-20
30,Meeting Room A405,2017-02-14,2017-02-20
31,Meeting Room A406,2017-02-14,2017-02-20
32,Meeting Room A407,2017-02-14,2017-02-20
33,Meeting Room A408,2017-02-14,2017-02-20
34,Meeting Room A409,2017-02-14,2017-02-20
35,Meeting Room A410,2017-02-14,2017-02-20
36,Meeting Room A411,2017-02-14,2017-02-20
37,Meeting Room A412,2017-02-14,2017-02-20
48,Meeting Room B201,2017-02-14,2017-02-20
49,Meeting Room B202,2017-02-14,2017-02-20
50,Meeting Room B203,2017-02-14,2017-02-20
51,Meeting Room B204,2017-02-14,2017-02-20
52,Meeting Room B205,2017-02-14,2017-02-20
53,Meeting Room B206,2017-02-14,2017-02-20
54,Meeting Room B207,2017-02-14,2017-02-20
55,Meeting Room B208,2017-02-14,2017-02-20
56,Meeting Room B209,2017-02-14,2017-02-20
57,Meeting Room B210,2017-02-14,2017-02-20
58,Meeting Room B211,2017-02-14,2017-02-20
59,Meeting Room B212,2017-02-14,2017-02-20
60,Meeting Room B213,2017-02-14,2017-02-20
61,Meeting Room B214,2017-02-14,2017-02-20
62,Meeting Room B215,2017-02-14,2017-02-20
63,Meeting Room B216,2017-02-14,2017-02-20
64,Meeting Room B217,2017-02-14,2017-02-20
65,Meeting Room B218,2017-02-14,2017-02-20
66,Meeting Room B301,2017-02-14,2017-02-20
67,Meeting Room B302,2017-02-14,2017-02-20
68,Meeting Room B303,2017-02-14,2017-02-20
69,Meeting Room B304,2017-02-14,2017-02-20
70,Meeting Room B305,2017-02-14,2017-02-20
71,Meeting Room B306,2017-02-14,2017-02-20
72,Meeting Room B307,2017-02-14,2017-02-20
73,Meeting Room B308,2017-02-14,2017-02-20
74,Meeting Room B309,2017-02-14,2017-02-20
75,Meeting Room B310,2017-02-14,2017-02-20
76,Meeting Room B311,2017-02-14,2017-02-20
77,Meeting Room B312,2017-02-14,2017-02-20
78,Meeting Room B313,2017-02-14,2017-02-20
81,Meeting Room B314,2017-02-14,2017-02-20
82,Meeting Room B315,2017-02-14,2017-02-20
83,Meeting Room B316,2017-02-14,2017-02-20
84,Meeting Room B317,2017-02-14,2017-02-20
85,Meeting Room B318,2017-02-14,2017-02-20
86,Meeting Room B319,2017-02-14,2017-02-20
89,Meeting Room B401,2017-02-14,2017-02-20
90,Meeting Room B402,2017-02-14,2017-02-20
91,Meeting Room B403,2017-02-14,2017-02-20
92,Meeting Room B404,2017-02-14,2017-02-20
93,Meeting Room B405,2017-02-14,2017-02-20
94,Meeting Room B406,2017-02-14,2017-02-20
97,Meeting Room B407,2017-02-14,2017-02-20
98,Meeting Room B408,2017-02-14,2017-02-20
99,Meeting Room B409,2017-02-14,2017-02-20
100,Meeting Room B411,2017-02-14,2017-02-20
114,Meeting Room C103,2017-02-14,2017-02-20
115,Meeting Room C104,2017-02-14,2017-02-20
116,Meeting Room C105,2017-02-14,2017-02-20
117,Meeting Room C106,2017-02-14,2017-02-20
118,Meeting Room C107,2017-02-14,2017-02-20
119,Meeting Room C108,2017-02-14,2017-02-20
120,Meeting Room C109,2017-02-14,2017-02-20
121,Meeting Room C110,2017-02-14,2017-02-20
124,Meeting Room C201,2017-02-14,2017-02-20
125,Meeting Room C202,2017-02-14,2017-02-20
126,Meeting Room C203,2017-02-14,2017-02-20
127,Meeting Room C204,2017-02-14,2017-02-20
128,Meeting Room C205,2017-02-14,2017-02-20
129,Meeting Room C206,2017-02-14,2017-02-20
130,Meeting Room C207,2017-02-14,2017-02-20
131,Meeting Room C208,2017-02-14,2017-02-20
132,Meeting Room C209,2017-02-14,2017-02-20
133,Meeting Room C210,2017-02-14,2017-02-20
134,Meeting Room C211,2017-02-14,2017-02-20
135,Meeting Room C212,2017-02-14,2017-02-20
136,Meeting Room C213,2017-02-14,2017-02-20
140,Meeting Room C301,2017-02-14,2017-02-20
141,Meeting Room C302,2017-02-14,2017-02-20
122,Room C101 Auditorium,2017-02-14,2017-02-20
123,Room C102 Auditorium,2017-02-14,2017-02-20
102,Thomas Murphy Ballroom 1,2017-02-14,2017-02-20
103,Thomas Murphy Ballroom 2,2017-02-14,2017-02-20
104,Thomas Murphy Ballroom 3,2017-02-14,2017-02-20
105,Thomas Murphy Ballroom 4,2017-02-14,2017-02-20
1,Exhibit Hall A2,2017-02-21,2017-02-24
6,Meeting Room A301,2017-02-21,2017-02-24
7,Meeting Room A302,2017-02-21,2017-02-24
8,Meeting Room A303,2017-02-21,2017-02-24
9,Meeting Room A304,2017-02-21,2017-02-24
10,Meeting Room A305,2017-02-21,2017-02-24
12,Meeting Room A307,2017-02-21,2017-02-24
13,Meeting Room A308a,2017-02-21,2017-02-24
14,Meeting Room A308b,2017-02-21,2017-02-24
17,Meeting Room A311,2017-02-21,2017-02-24
18,Meeting Room A312,2017-02-21,2017-02-24
19,Meeting Room A313,2017-02-21,2017-02-24
20,Meeting Room A314,2017-02-21,2017-02-24
21,Meeting Room A315,2017-02-21,2017-02-24
22,Meeting Room A316,2017-02-21,2017-02-24
26,Meeting Room A401,2017-02-21,2017-02-24
27,Meeting Room A402,2017-02-21,2017-02-24
28,Meeting Room A403,2017-02-21,2017-02-24
29,Meeting Room A404,2017-02-21,2017-02-24
30,Meeting Room A405,2017-02-21,2017-02-24
31,Meeting Room A406,2017-02-21,2017-02-24
32,Meeting Room A407,2017-02-21,2017-02-24
36,Meeting Room A411,2017-02-21,2017-02-24
37,Meeting Room A412,2017-02-21,2017-02-24
39,Sidney Marcus Auditorium,2017-02-21,2017-02-24
44,Exhibit Hall B5,2017-02-23,2017-02-26
41,Exhibit Hall B2,2017-02-20,2017-02-27
43,Exhibit Hall B4,2017-02-20,2017-02-27
23,Building A Registration Hall,2017-02-25,2017-03-06
25,Executive Boardroom,2017-02-25,2017-03-06
2,Exhibit Hall A3,2017-02-25,2017-03-06
0,Exhibit Hall A1,2017-02-25,2017-03-06
1,Exhibit Hall A2,2017-02-25,2017-03-06
6,Meeting Room A301,2017-02-25,2017-03-06
7,Meeting Room A302,2017-02-25,2017-03-06
8,Meeting Room A303,2017-02-25,2017-03-06
9,Meeting Room A304,2017-02-25,2017-03-06
10,Meeting Room A305,2017-02-25,2017-03-06
11,Meeting Room A306,2017-02-25,2017-03-06
12,Meeting Room A307,2017-02-25,2017-03-06
13,Meeting Room A308a,2017-02-25,2017-03-06
14,Meeting Room A308b,2017-02-25,2017-03-06
15,Meeting Room A309,2017-02-25,2017-03-06
16,Meeting Room A310,2017-02-25,2017-03-06
17,Meeting Room A311,2017-02-25,2017-03-06
18,Meeting Room A312,2017-02-25,2017-03-06
19,Meeting Room A313,2017-02-25,2017-03-06
20,Meeting Room A314,2017-02-25,2017-03-06
21,Meeting Room A315,2017-02-25,2017-03-06
22,Meeting Room A316,2017-02-25,2017-03-06
26,Meeting Room A401,2017-02-25,2017-03-06
27,Meeting Room A402,2017-02-25,2017-03-06
28,Meeting Room A403,2017-02-25,2017-03-06
29,Meeting Room A404,2017-02-25,2017-03-06
30,Meeting Room A405,2017-02-25,2017-03-06
31,Meeting Room A406,2017-02-25,2017-03-06
32,Meeting Room A407,2017-02-25,2017-03-06
33,Meeting Room A408,2017-02-25,2017-03-06
34,Meeting Room A409,2017-02-25,2017-03-06
35,Meeting Room A410,2017-02-25,2017-03-06
36,Meeting Room A411,2017-02-25,2017-03-06
37,Meeting Room A412,2017-02-25,2017-03-06
106,Exhibit Hall C1,2017-02-20,2017-03-07
107,Exhibit Hall C2,2017-02-20,2017-03-07
108,Exhibit Hall C3,2017-02-20,2017-03-07
109,Exhibit Hall C4,2017-02-20,2017-03-07
114,Meeting Room C103,2017-02-20,2017-03-07
115,Meeting Room C104,2017-02-20,2017-03-07
116,Meeting Room C105,2017-02-20,2017-03-07
117,Meeting Room C106,2017-02-20,2017-03-07
118,Meeting Room C107,2017-02-20,2017-03-07
119,Meeting Room C108,2017-02-20,2017-03-07
120,Meeting Room C109,2017-02-20,2017-03-07
121,Meeting Room C110,2017-02-20,2017-03-07
124,Meeting Room C201,2017-02-20,2017-03-07
125,Meeting Room C202,2017-02-20,2017-03-07
126,Meeting Room C203,2017-02-20,2017-03-07
127,Meeting Room C204,2017-02-20,2017-03-07
128,Meeting Room C205,2017-02-20,2017-03-07
129,Meeting Room C206,2017-02-20,2017-03-07
130,Meeting Room C207,2017-02-20,2017-03-07
131,Meeting Room C208,2017-02-20,2017-03-07
132,Meeting Room C209,2017-02-20,2017-03-07
133,Meeting Room C210,2017-02-20,2017-03-07
134,Meeting Room C211,2017-02-20,2017-03-07
135,Meeting Room C212,2017-02-20,2017-03-07
136,Meeting Room C213,2017-02-20,2017-03-07
140,Meeting Room C301,2017-02-20,2017-03-07
141,Meeting Room C302,2017-02-20,2017-03-07
122,Room C101 Auditorium,2017-02-20,2017-03-07
123,Room C102 Auditorium,2017-02-20,2017-03-07
44,Exhibit Hall B5,2017-03-01,2017-03-02
87,Building B Registration Hall,2017-02-22,2017-03-07
40,Exhibit Hall B1,2017-02-22,2017-03-07
41,Exhibit Hall B2,2017-02-22,2017-03-07
42,Exhibit Hall B3,2017-02-22,2017-03-07
45,Exhibit Hall Meeting Room B101,2017-02-22,2017-03-07
46,Exhibit Hall Meeting Room B102,2017-02-22,2017-03-07
48,Meeting Room B201,2017-02-22,2017-03-07
49,Meeting Room B202,2017-02-22,2017-03-07
50,Meeting Room B203,2017-02-22,2017-03-07
51,Meeting Room B204,2017-02-22,2017-03-07
52,Meeting Room B205,2017-02-22,2017-03-07
53,Meeting Room B206,2017-02-22,2017-03-07
54,Meeting Room B207,2017-02-22,2017-03-07
55,Meeting Room B208,2017-02-22,2017-03-07
56,Meeting Room B209,2017-02-22,2017-03-07
57,Meeting Room B210,2017-02-22,2017-03-07
58,Meeting Room B211,2017-02-22,2017-03-07
59,Meeting Room B212,2017-02-22,2017-03-07
60,Meeting Room B213,2017-02-22,2017-03-07
61,Meeting Room B214,2017-02-22,2017-03-07
62,Meeting Room B215,2017-02-22,2017-03-07
63,Meeting Room B216,2017-02-22,2017-03-07
64,Meeting Room B217,2017-02-22,2017-03-07
65,Meeting Room B218,2017-02-22,2017-03-07
66,Meeting Room B301,2017-02-22,2017-03-07
67,Meeting Room B302,2017-02-22,2017-03-07
68,Meeting Room B303,2017-02-22,2017-03-07
69,Meeting Room B304,2017-02-22,2017-03-07
70,Meeting Room B305,2017-02-22,2017-03-07
71,Meeting Room B306,2017-02-22,2017-03-07
72,Meeting Room B307,2017-02-22,2017-03-07
73,Meeting Room B308,2017-02-22,2017-03-07
74,Meeting Room B309,2017-02-22,2017-03-07
75,Meeting Room B310,2017-02-22,2017-03-07
76,Meeting Room B311,2017-02-22,2017-03-07
77,Meeting Room B312,2017-02-22,2017-03-07
78,Meeting Room B313,2017-02-22,2017-03-07
81,Meeting Room B314,2017-02-22,2017-03-07
82,Meeting Room B315,2017-02-22,2017-03-07
83,Meeting Room B316,2017-02-22,2017-03-07
84,Meeting Room B317,2017-02-22,2017-03-07
85,Meeting Room B318,2017-02-22,2017-03-07
86,Meeting Room B319,2017-02-22,2017-03-07
89,Meeting Room B401,2017-02-22,2017-03-07
90,Meeting Room B402,2017-02-22,2017-03-07
91,Meeting Room B403,2017-02-22,2017-03-07
92,Meeting Room B404,2017-02-22,2017-03-07
93,Meeting Room B405,2017-02-22,2017-03-07
94,Meeting Room B406,2017-02-22,2017-03-07
97,Meeting Room B407,2017-02-22,2017-03-07
98,Meeting Room B408,2017-02-22,2017-03-07
99,Meeting Room B409,2017-02-22,2017-03-07
100,Meeting Room B411,2017-02-22,2017-03-07
102,Thomas Murphy Ballroom 1,2017-02-22,2017-03-07
103,Thomas Murphy Ballroom 2,2017-02-22,2017-03-07
104,Thomas Murphy Ballroom 3,2017-02-22,2017-03-07
105,Thomas Murphy Ballroom 4,2017-02-22,2017-03-07
137,Georgia Ballroom 1,2017-03-06,2017-03-12
138,Georgia Ballroom 2,2017-03-06,2017-03-12
139,Georgia Ballroom 3,2017-03-06,2017-03-12
119,Meeting Room C108,2017-03-06,2017-03-12
125,Meeting Room C202,2017-03-06,2017-03-12
126,Meeting Room C203,2017-03-06,2017-03-12
127,Meeting Room C204,2017-03-06,2017-03-12
129,Meeting Room C206,2017-03-06,2017-03-12
131,Meeting Room C208,2017-03-06,2017-03-12
132,Meeting Room C209,2017-03-06,2017-03-12
133,Meeting Room C210,2017-03-06,2017-03-12
136,Meeting Room C213,2017-03-06,2017-03-12
26,Meeting Room A401,2017-03-10,2017-03-12
27,Meeting Room A402,2017-03-10,2017-03-12
28,Meeting Room A403,2017-03-10,2017-03-12
102,Thomas Murphy Ballroom 1,2017-03-10,2017-03-12
103,Thomas Murphy Ballroom 2,2017-03-10,2017-03-12
104,Thomas Murphy Ballroom 3,2017-03-10,2017-03-12
105,Thomas Murphy Ballroom 4,2017-03-10,2017-03-12
87,Building B Registration Hall,2017-03-10,2017-03-20
40,Exhibit Hall B1,2017-03-10,2017-03-20
41,Exhibit Hall B2,2017-03-10,2017-03-20
42,Exhibit Hall B3,2017-03-10,2017-03-20
43,Exhibit Hall B4,2017-03-10,2017-03-20
44,Exhibit Hall B5,2017-03-10,2017-03-20
48,Meeting Room B201,2017-03-10,2017-03-20
49,Meeting Room B202,2017-03-10,2017-03-20
50,Meeting Room B203,2017-03-10,2017-03-20
51,Meeting Room B204,2017-03-10,2017-03-20
52,Meeting Room B205,2017-03-10,2017-03-20
53,Meeting Room B206,2017-03-10,2017-03-20
54,Meeting Room B207,2017-03-10,2017-03-20
55,Meeting Room B208,2017-03-10,2017-03-20
56,Meeting Room B209,2017-03-10,2017-03-20
57,Meeting Room B210,2017-03-10,2017-03-20
58,Meeting Room B211,2017-03-10,2017-03-20
59,Meeting Room B212,2017-03-10,2017-03-20
60,Meeting Room B213,2017-03-10,2017-03-20
61,Meeting Room B214,2017-03-10,2017-03-20
62,Meeting Room B215,2017-03-10,2017-03-20
63,Meeting Room B216,2017-03-10,2017-03-20
64,Meeting Room B217,2017-03-10,2017-03-20
65,Meeting Room B218,2017-03-10,2017-03-20
66,Meeting Room B301,2017-03-10,2017-03-20
67,Meeting Room B302,2017-03-10,2017-03-20
68,Meeting Room B303,2017-03-10,2017-03-20
69,Meeting Room B304,2017-03-10,2017-03-20
70,Meeting Room B305,2017-03-10,2017-03-20
71,Meeting Room B306,2017-03-10,2017-03-20
72,Meeting Room B307,2017-03-10,2017-03-20
73,Meeting Room B308,2017-03-10,2017-03-20
74,Meeting Room B309,2017-03-10,2017-03-20
75,Meeting Room B310,2017-03-10,2017-03-20
76,Meeting Room B311,2017-03-10,2017-03-20
77,Meeting Room B312,2017-03-10,2017-03-20
78,Meeting Room B313,2017-03-10,2017-03-20
81,Meeting Room B314,2017-03-10,2017-03-20
82,Meeting Room B315,2017-03-10,2017-03-20
83,Meeting Room B316,2017-03-10,2017-03-20
84,Meeting Room B317,2017-03-10,2017-03-20
85,Meeting Room B318,2017-03-10,2017-03-20
86,Meeting Room B319,2017-03-10,2017-03-20
89,Meeting Room B401,2017-03-10,2017-03-20
90,Meeting Room B402,2017-03-10,2017-03-20
91,Meeting Room B403,2017-03-10,2017-03-20
92,Meeting Room B404,2017-03-10,2017-03-20
93,Meeting Room B405,2017-03-10,2017-03-20
94,Meeting Room B406,2017-03-10,2017-03-20
97,Meeting Room B407,2017-03-10,2017-03-20
98,Meeting Room B408,2017-03-10,2017-03-20
99,Meeting Room B409,2017-03-10,2017-03-20
100,Meeting Room B411,2017-03-10,2017-03-20
102,Thomas Murphy Ballroom 1,2017-03-10,2017-03-20
103,Thomas Murphy Ballroom 2,2017-03-10,2017-03-20
104,Thomas Murphy Ballroom 3,2017-03-10,2017-03-20
105,Thomas Murphy Ballroom 4,2017-03-10,2017-03-20
36,Meeting Room A411,2017-03-19,2017-03-26
37,Meeting Room A412,2017-03-19,2017-03-26
39,Sidney Marcus Auditorium,2017-03-19,2017-03-26
106,Exhibit Hall C1,2017-03-17,2017-03-28
107,Exhibit Hall C2,2017-03-17,2017-03-28
108,Exhibit Hall C3,2017-03-17,2017-03-28
109,Exhibit Hall C4,2017-03-17,2017-03-28
114,Meeting Room C103,2017-03-17,2017-03-28
115,Meeting Room C104,2017-03-17,2017-03-28
116,Meeting Room C105,2017-03-17,2017-03-28
117,Meeting Room C106,2017-03-17,2017-03-28
118,Meeting Room C107,2017-03-17,2017-03-28
119,Meeting Room C108,2017-03-17,2017-03-28
120,Meeting Room C109,2017-03-17,2017-03-28
121,Meeting Room C110,2017-03-17,2017-03-28
23,Building A Registration Hall,2017-03-19,2017-03-27
0,Exhibit Hall A1,2017-03-19,2017-03-27
1,Exhibit Hall A2,2017-03-19,2017-03-27
2,Exhibit Hall A3,2017-03-19,2017-03-27
6,Meeting Room A301,2017-03-19,2017-03-27
7,Meeting Room A302,2017-03-19,2017-03-27
8,Meeting Room A303,2017-03-19,2017-03-27
9,Meeting Room A304,2017-03-19,2017-03-27
10,Meeting Room A305,2017-03-19,2017-03-27
11,Meeting Room A306,2017-03-19,2017-03-27
12,Meeting Room A307,2017-03-19,2017-03-27
13,Meeting Room A308a,2017-03-19,2017-03-27
14,Meeting Room A308b,2017-03-19,2017-03-27
15,Meeting Room A309,2017-03-19,2017-03-27
16,Meeting Room A310,2017-03-19,2017-03-27
17,Meeting Room A311,2017-03-19,2017-03-27
18,Meeting Room A312,2017-03-19,2017-03-27
19,Meeting Room A313,2017-03-19,2017-03-27
20,Meeting Room A314,2017-03-19,2017-03-27
21,Meeting Room A315,2017-03-19,2017-03-27
22,Meeting Room A316,2017-03-19,2017-03-27
26,Meeting Room A401,2017-03-19,2017-03-27
27,Meeting Room A402,2017-03-19,2017-03-27
28,Meeting Room A403,2017-03-19,2017-03-27
29,Meeting Room A404,2017-03-19,2017-03-27
30,Meeting Room A405,2017-03-19,2017-03-27
31,Meeting Room A406,2017-03-19,2017-03-27
32,Meeting Room A407,2017-03-19,2017-03-27
33,Meeting Room A408,2017-03-19,2017-03-27
34,Meeting Room A409,2017-03-19,2017-03-27
35,Meeting Room A410,2017-03-19,2017-03-27
36,Meeting Room A411,2017-03-19,2017-03-27
37,Meeting Room A412,2017-03-19,2017-03-27
53,Meeting Room B206,2017-03-19,2017-03-27
66,Meeting Room B301,2017-03-19,2017-03-27
67,Meeting Room B302,2017-03-19,2017-03-27
68,Meeting Room B303,2017-03-19,2017-03-27
69,Meeting Room B304,2017-03-19,2017-03-27
70,Meeting Room B305,2017-03-19,2017-03-27
71,Meeting Room B306,2017-03-19,2017-03-27
72,Meeting Room B307,2017-03-19,2017-03-27
73,Meeting Room B308,2017-03-19,2017-03-27
74,Meeting Room B309,2017-03-19,2017-03-27
75,Meeting Room B310,2017-03-19,2017-03-27
76,Meeting Room B311,2017-03-19,2017-03-27
77,Meeting Room B312,2017-03-19,2017-03-27
78,Meeting Room B313,2017-03-19,2017-03-27
81,Meeting Room B314,2017-03-19,2017-03-27
82,Meeting Room B315,2017-03-19,2017-03-27
83,Meeting Room B316,2017-03-19,2017-03-27
84,Meeting Room B317,2017-03-19,2017-03-27
85,Meeting Room B318,2017-03-19,2017-03-27
86,Meeting Room B319,2017-03-19,2017-03-27
89,Meeting Room B401,2017-03-19,2017-03-27
90,Meeting Room B402,2017-03-19,2017-03-27
91,Meeting Room B403,2017-03-19,2017-03-27
92,Meeting Room B404,2017-03-19,2017-03-27
93,Meeting Room B405,2017-03-19,2017-03-27
94,Meeting Room B406,2017-03-19,2017-03-27
97,Meeting Room B407,2017-03-19,2017-03-27
98,Meeting Room B408,2017-03-19,2017-03-27
99,Meeting Room B409,2017-03-19,2017-03-27
39,Sidney Marcus Auditorium,2017-03-19,2017-03-27
102,Thomas Murphy Ballroom 1,2017-03-19,2017-03-27
103,Thomas Murphy Ballroom 2,2017-03-19,2017-03-27
104,Thomas Murphy Ballroom 3,2017-03-19,2017-03-27
105,Thomas Murphy Ballroom 4,2017-03-19,2017-03-27
87,Building B Registration Hall,2017-03-23,2017-03-24
40,Exhibit Hall B1,2017-03-23,2017-03-24
54,Meeting Room B207,2017-03-23,2017-03-24
24,Building A-B Registration Hall,2017-03-28,2017-04-02
0,Exhibit Hall A1,2017-03-28,2017-04-02
1,Exhibit Hall A2,2017-03-28,2017-04-02
40,Exhibit Hall B1,2017-03-28,2017-04-02
41,Exhibit Hall B2,2017-03-28,2017-04-02
42,Exhibit Hall B3,2017-03-28,2017-04-02
43,Exhibit Hall B4,2017-03-28,2017-04-02
44,Exhibit Hall B5,2017-03-28,2017-04-02
106,Exhibit Hall C1,2017-03-28,2017-04-02
107,Exhibit Hall C2,2017-03-28,2017-04-02
108,Exhibit Hall C3,2017-03-28,2017-04-02
109,Exhibit Hall C4,2017-03-28,2017-04-02
48,Meeting Room B201,2017-03-28,2017-04-02
49,Meeting Room B202,2017-03-28,2017-04-02
50,Meeting Room B203,2017-03-28,2017-04-02
51,Meeting Room B204,2017-03-28,2017-04-02
52,Meeting Room B205,2017-03-28,2017-04-02
53,Meeting Room B206,2017-03-28,2017-04-02
54,Meeting Room B207,2017-03-28,2017-04-02
55,Meeting Room B208,2017-03-28,2017-04-02
56,Meeting Room B209,2017-03-28,2017-04-02
57,Meeting Room B210,2017-03-28,2017-04-02
58,Meeting Room B211,2017-03-28,2017-04-02
59,Meeting Room B212,2017-03-28,2017-04-02
60,Meeting Room B213,2017-03-28,2017-04-02
61,Meeting Room B214,2017-03-28,2017-04-02
62,Meeting Room B215,2017-03-28,2017-04-02
63,Meeting Room B216,2017-03-28,2017-04-02
64,Meeting Room B217,2017-03-28,2017-04-02
65,Meeting Room B218,2017-03-28,2017-04-02
66,Meeting Room B301,2017-03-28,2017-04-02
